-0.1	0.64	0.647765	2.44616e-008	57.9878
-0.26	0.73	0.774919	1.26032e-008	55.1078
-0.56	-0.73	0.920054	6.6776e-009	52.3492
0.13	0.51	0.526308	5.27403e-008	61.3244
0.5	0.27	0.568243	3.9715e-008	60.0925
0.39	-0.07	0.396232	1.5077e-007	65.8862
-0.22	-0.55	0.592368	3.40519e-008	59.4244
-0.15	-0.54	0.560446	4.17979e-008	60.3145
-0.44	0.09	0.44911	9.48471e-008	63.8732
0.77	0.05	0.771622	1.28036e-008	55.1763
0.52	-0.53	0.742496	1.47626e-008	55.7946
0.6	0.15	0.618466	2.9031e-008	58.7316
-0.65	-0.17	0.671863	2.13693e-008	57.4009
0.32	-0.08	0.329848	2.97144e-007	68.8327
0.55	0.42	0.692026	1.91548e-008	56.9258
-0.21	0.77	0.798123	1.12998e-008	54.6337
0.33	-0.7	0.773886	1.26656e-008	55.1292
0.32	0.79	0.85235	8.86021e-009	53.5774
0.08	-0.58	0.585491	3.55553e-008	59.612
-0.16	-0.06	0.17088	3.38666e-006	79.4007
0.29	-0.15	0.326497	3.08588e-007	68.9968
0.86	-0.18	0.878635	7.91841e-009	53.0894
-0.52	-0.19	0.553624	4.37355e-008	60.5113
0.07	0.12	0.138924	7.28533e-006	82.7275
0.4	0.72	0.82365	1.00573e-008	54.1278
-0.66	0.29	0.720902	1.6466e-008	56.2689
0.27	0.43	0.50774	6.02361e-008	61.9016
-0.24	0.61	0.655515	2.34085e-008	57.7967
-0.07	0.74	0.743303	1.47033e-008	55.7772
0.29	-0.13	0.317805	3.40985e-007	69.4304
-0.5	-0.13	0.516624	5.64918e-008	61.6229
0.71	0.15	0.725672	1.60691e-008	56.1629
-0.42	-0.65	0.773886	1.26656e-008	55.1292
-0.33	-0.13	0.354683	2.27154e-007	67.6662
0.22	0.44	0.491935	6.77129e-008	62.4097
-0.28	-0.43	0.513128	5.7929e-008	61.732
0.04	-0.38	0.382099	1.72456e-007	66.4698
-0.24	-0.83	0.864002	8.42607e-009	53.3592
0.02	-0.28	0.280713	5.39705e-007	71.4246
0.2	0.77	0.79555	1.14356e-008	54.6856
-0.35	0.81	0.882383	7.79468e-009	53.021
0.61	-0.62	0.86977	8.22117e-009	53.2523
0.3	0.34	0.453431	9.15456e-008	63.7194
-0.38	0.71	0.805295	1.09319e-008	54.49
-0.39	0.76	0.854225	8.78846e-009	53.5421
0.61	0.41	0.734983	1.53287e-008	55.958
-0.44	0.03	0.441022	1.01445e-007	64.1653
-0.55	0.34	0.646607	2.46242e-008	58.0166
-0.45	-0.58	0.734098	1.53971e-008	55.9774
-0.52	0.69	0.864002	8.42607e-009	53.3592
-0.15	0.35	0.380789	1.74662e-007	66.525
-0.65	-0.52	0.832406	9.6714e-009	53.9579
-0.03	-0.37	0.371214	1.91919e-007	66.9342
0.32	0.29	0.431856	1.09641e-007	64.5027
0.38	0.23	0.444185	9.87973e-008	64.0504
-0.29	-0.61	0.675426	2.09552e-008	57.3159
-0.3	0.43	0.524309	5.34881e-008	61.3856
0.81	0.08	0.813941	1.05084e-008	54.3184
0.56	0.47	0.731095	1.56324e-008	56.0433
0.43	-0.39	0.580517	3.66957e-008	59.7491
-0.87	-0.01	0.870057	8.21112e-009	53.247
0.1	0.07	0.122066	1.17581e-005	84.8064
-0.37	0.07	0.376563	1.82024e-007	66.7043
-0.66	-0.09	0.666108	2.20605e-008	57.5391
0.49	0.11	0.502195	6.27338e-008	62.078
-0.15	0.6	0.618466	2.9031e-008	58.7316
-0.44	0.85	0.957131	5.76947e-009	51.7144
0.47	0.35	0.586003	3.54405e-008	59.598
-0.46	-0.5	0.679412	2.0504e-008	57.2214
-0.28	-0.13	0.308707	3.79672e-007	69.8971
-0.04	-0.32	0.32249	3.23012e-007	69.1952
-0.25	-0.59	0.640781	2.54627e-008	58.162
-0.3	0.16	0.34	2.65618e-007	68.3456
0.8	-0.05	0.801561	1.11215e-008	54.5646
-0.44	0.77	0.886848	7.65046e-009	52.9399
0.37	0.28	0.464004	8.40618e-008	63.349
0.26	0.06	0.266833	6.51092e-007	72.2394
0.08	0.18	0.196977	2.00166e-006	77.1169
0.06	-0.39	0.394588	1.53107e-007	65.953
0.06	-0.34	0.345254	2.50968e-007	68.0992
0.51	-0.6	0.787464	1.18762e-008	54.8498
0.56	-0.05	0.562228	4.131e-008	60.2635
-0.26	0.22	0.340588	2.63926e-007	68.3178
0.3	-0.1	0.316228	3.4732e-007	69.5103
-0.51	-0.61	0.79511	1.14591e-008	54.6945
-0.62	-0.08	0.62514	2.79006e-008	58.5591
-0.51	0.25	0.567979	3.97833e-008	60.1
-0.21	0.08	0.224722	1.22925e-006	74.9994
-0.11	-0.66	0.669104	2.16972e-008	57.467
0.68	-0.43	0.80455	1.09694e-008	54.5048
0.24	0.26	0.353836	2.29172e-007	67.7046
0.14	-0.71	0.723671	1.62341e-008	56.2073
-0.56	0.31	0.640078	2.55663e-008	58.1797
-0.53	0.06	0.533385	5.0197e-008	61.1098
0.65	0.4	0.763217	1.33331e-008	55.3523
0.54	0.62	0.822192	1.01235e-008	54.1563
0.11	-0.34	0.357351	2.20941e-007	67.5458
0.28	0.39	0.480104	7.4095e-008	62.8009
-0.66	-0.45	0.798812	1.12638e-008	54.6199
0.37	-0.59	0.696419	1.87115e-008	56.8241
-0.28	0.48	0.555698	4.31347e-008	60.4513
0.64	0.26	0.690797	1.92812e-008	56.9543
0.45	0.63	0.774209	1.2646e-008	55.1225
0.68	0.33	0.755844	1.38207e-008	55.5083
-0.8	-0.21	0.827103	9.90282e-009	54.0606
-0.54	-0.7	0.884081	7.73942e-009	52.9901
0.75	-0.23	0.784474	1.20445e-008	54.9109
-0.46	0.1	0.470744	7.96941e-008	63.1173
0.95	0.05	0.951315	5.90106e-009	51.8123
-0.07	0.45	0.455412	9.00811e-008	63.6493
-0.37	0.64	0.739256	1.50033e-008	55.8649
0.57	-0.54	0.785175	1.20048e-008	54.8965
-0.44	-0.33	0.55	4.48114e-008	60.6169
0.57	0.28	0.635059	2.63219e-008	58.3062
-0.49	-0.82	0.955249	5.81165e-009	51.746
0.38	-0.24	0.449444	9.45867e-008	63.8613
-0.03	0.48	0.480937	7.36216e-008	62.7731
0.54	0.02	0.54037	4.78379e-008	60.9007
0.57	0.34	0.663702	2.23579e-008	57.5973
0.32	-0.22	0.38833	1.62438e-007	66.2099
0.26	-0.5	0.56356	4.09497e-008	60.2255
-0.6	0.3	0.67082	2.14925e-008	57.4259
-0.19	-0.23	0.298329	4.30882e-007	70.4466
-0.37	-0.46	0.590339	3.4487e-008	59.4795
-0.65	0.42	0.773886	1.26656e-008	55.1292
-0.1	-0.36	0.373631	1.87367e-007	66.8299
-0.41	-0.66	0.776981	1.24799e-008	55.0651
0.48	0.66	0.816088	1.04065e-008	54.276
-0.27	0.29	0.396232	1.5077e-007	65.8862
0.29	-0.7	0.757694	1.36963e-008	55.469
0	0.73	0.73	1.57194e-008	56.0674
0.08	-0.19	0.206155	1.69126e-006	76.3851
-0.11	-0.2	0.228254	1.16033e-006	74.7488
-0.2	-0.03	0.202237	1.81569e-006	76.6934
0.47	0.01	0.470106	8.00948e-008	63.139
-0.33	-0.64	0.720069	1.65365e-008	56.2874
-0.23	0.51	0.559464	4.207e-008	60.3427
0.49	0.72	0.870919	8.18111e-009	53.2311
0.71	-0.06	0.712531	1.71932e-008	56.4566
0.03	0.76	0.760592	1.35042e-008	55.4077
0.08	0.54	0.545894	4.60712e-008	60.7373
-0.03	0.16	0.162788	4.05252e-006	80.1803
0.24	0.45	0.51	5.92544e-008	61.8302
0.49	0.67	0.83006	9.77292e-009	54.0032
-0.38	-0.83	0.912853	6.8746e-009	52.4755
-0.27	-0.44	0.516236	5.66487e-008	61.6349
0.5	-0.75	0.901388	7.20372e-009	52.6786
0.75	-0.27	0.79712	1.13525e-008	54.6539
0.47	0.8	0.927847	6.47243e-009	52.2137
-0.39	0.39	0.551543	4.43492e-008	60.5719
0.2	-0.1	0.223607	1.25209e-006	75.0794
-0.02	-0.6	0.600333	3.24099e-008	59.2098
-0.18	0.27	0.3245	3.15673e-007	69.0954
-0.54	-0.11	0.55109	4.44843e-008	60.5851
0.23	0.1	0.250799	8.18891e-007	73.2353
0.18	0.15	0.234307	1.05323e-006	74.3282
-0.51	0.52	0.728354	1.58512e-008	56.1036
-0.56	0.02	0.560357	4.18225e-008	60.3171
-0.48	0.24	0.536656	4.90743e-008	61.0115
-0.07	-0.11	0.130384	9.21297e-006	83.747
-0.72	0.41	0.828553	9.83887e-009	54.0324
-0.48	-0.75	0.890449	7.53661e-009	52.8748
0.45	0.57	0.726223	1.6024e-008	56.1507
-0.34	0.46	0.572014	3.87548e-008	59.9863
0.4	-0.65	0.763217	1.33331e-008	55.3523
-0.28	-0.33	0.432782	1.08777e-007	64.4684
-0.33	0.38	0.503289	6.22307e-008	62.043
-0.07	-0.07	0.0989949	2.55248e-005	88.1726
0.73	-0.31	0.793095	1.15671e-008	54.7353
-0.71	0.21	0.740405	1.49174e-008	55.8399
0.02	-0.29	0.290689	4.74291e-007	70.8635
-0.03	0.11	0.114018	1.51333e-005	85.9023
-0.48	0.7	0.848764	8.99951e-009	53.6452
-0.35	0.19	0.398246	1.47968e-007	65.8047
-0.37	-0.33	0.495782	6.5789e-008	62.2845
-0.21	0.78	0.807775	1.08083e-008	54.4406
-0.08	0.17	0.187883	2.38422e-006	77.8765
-0.68	0.27	0.731642	1.55892e-008	56.0313
-0.07	0.19	0.202485	1.80751e-006	76.6738
-0.07	0.78	0.783135	1.21209e-008	54.9384
0.63	0.59	0.863134	8.45748e-009	53.3754
0	-0.77	0.77	1.29037e-008	55.2101
-0.39	-0.76	0.854225	8.78846e-009	53.5421
0.12	-0.67	0.680661	2.0365e-008	57.1918
-0.21	0.22	0.304138	4.01206e-007	70.1367
-0.81	-0.27	0.853815	8.80408e-009	53.5498
-0.07	-0.54	0.544518	4.65034e-008	60.7778
0.81	-0.04	0.810987	1.06507e-008	54.3768
0.72	0.03	0.720625	1.64894e-008	56.2751
-0.78	-0.14	0.792465	1.16012e-008	54.748
0.92	-0.13	0.929139	6.43918e-009	52.1913
-0.7	0.23	0.736817	1.51879e-008	55.918
-0.61	0.41	0.734983	1.53287e-008	55.958
-0.56	-0.35	0.660379	2.2777e-008	57.678
-0.05	0.16	0.167631	3.636e-006	79.7092
-0.27	0.56	0.621691	2.84776e-008	58.648
-0.42	-0.6	0.732393	1.55302e-008	56.0148
-0.38	-0.69	0.787718	1.1862e-008	54.8446
-0.39	0.05	0.393192	1.55129e-007	66.0099
0.36	-0.12	0.379473	1.76913e-007	66.5806
-0.04	0.63	0.631269	2.69115e-008	58.4024
-0.29	0.58	0.64846	2.43648e-008	57.9706
-0.93	0.1	0.935361	6.28213e-009	52.0841
-0.51	-0.56	0.75743	1.3714e-008	55.4746
-0.32	-0.33	0.459674	8.70294e-008	63.4997
0.62	0.25	0.668506	2.17691e-008	57.4814
0.42	-0.39	0.573149	3.84715e-008	59.9544
0.16	-0.55	0.5728	3.85584e-008	59.9642
0.57	0.56	0.799062	1.12508e-008	54.6148
-0.25	0.81	0.847703	9.04125e-009	53.6653
0.01	0.26	0.260192	7.14728e-007	72.6444
0.06	0.27	0.276586	5.70107e-007	71.6626
-0.67	-0.55	0.866833	8.3247e-009	53.3067
-0.17	-0.1	0.197231	1.99216e-006	77.0962
-0.44	-0.02	0.440454	1.01929e-007	64.186
-0.18	-0.62	0.6456	2.47665e-008	58.0416
0.11	-0.02	0.111803	1.62722e-005	86.2175
0.94	0.03	0.940479	6.15657e-009	51.9964
0.03	-0.45	0.450999	9.33858e-008	63.8058
0.45	-0.21	0.496588	6.53947e-008	62.2584
-0.22	-0.48	0.528015	5.21121e-008	61.2724
-0.01	0.35	0.350143	2.38244e-007	67.8732
-0.43	-0.57	0.714003	1.70624e-008	56.4234
-0.56	0.44	0.71218	1.72246e-008	56.4645
0.72	-0.14	0.733485	1.54448e-008	55.9908
0.04	0.72	0.72111	1.64484e-008	56.2642
-0.45	0.26	0.519711	5.52598e-008	61.5271
0.19	0.8	0.822253	1.01207e-008	54.1551
0.45	-0.07	0.455412	9.00811e-008	63.6493
0.44	0.37	0.574891	3.8042e-008	59.9056
-0.37	-0.46	0.590339	3.4487e-008	59.4795
-0.72	-0.01	0.720069	1.65365e-008	56.2874
0.55	-0.23	0.596154	3.32585e-008	59.322
-0.24	0.63	0.674166	2.11005e-008	57.3459
0.3	0.4	0.5	6.37589e-008	62.1484
0	0.19	0.19	2.2874e-006	77.6964
-0.54	-0.68	0.868332	8.27167e-009	53.2789
0.77	-0.36	0.85	8.95117e-009	53.6218
-0.07	-0.18	0.193132	2.15312e-006	77.4337
-0.5	-0.75	0.901388	7.20372e-009	52.6786
0.12	0.68	0.690507	1.93111e-008	56.9611
0.48	0.33	0.582495	3.62368e-008	59.6945
-0.01	0.12	0.120416	1.23651e-005	85.025
0.13	-0.03	0.133417	8.46161e-006	83.3775
-0.23	0.55	0.596154	3.32585e-008	59.322
0.1	0	0.1	2.45884e-005	88.0103
0.11	0.84	0.847172	9.06224e-009	53.6754
0.18	-0.84	0.859069	8.60648e-009	53.4513
0.45	-0.47	0.650692	2.4057e-008	57.9154
0.85	0.04	0.850941	8.91462e-009	53.604
0.27	-0.65	0.703847	1.79913e-008	56.6536
0.23	0.04	0.233452	1.06757e-006	74.387
-0.75	0.02	0.750267	1.42047e-008	55.6273
0.18	0.83	0.849294	8.97874e-009	53.6352
-0.23	0.85	0.880568	7.8543e-009	53.0541
-0.31	0.56	0.640078	2.55663e-008	58.1797
0.52	0.51	0.728354	1.58512e-008	56.1036
0.44	-0.33	0.55	4.48114e-008	60.6169
0.57	0.49	0.751665	1.41072e-008	55.5974
0.63	0.6	0.87	8.21313e-009	53.2481
-0.57	0.48	0.745185	1.45665e-008	55.7365
0.03	0.17	0.172627	3.26159e-006	79.2373
-0.47	0.61	0.770065	1.28997e-008	55.2088
-0.48	0.61	0.776209	1.25259e-008	55.0811
-0.05	0.33	0.333766	2.84441e-007	68.6429
0.86	0	0.86	8.57207e-009	53.4339
-0.04	-0.53	0.531507	5.08564e-008	61.1665
0.3	-0.06	0.305941	3.92527e-007	70.0417
0.34	0.8	0.869253	8.23929e-009	53.2619
-0.31	0.08	0.320156	3.31811e-007	69.3119
0.34	-0.41	0.532635	5.04592e-008	61.1324
0.57	0.58	0.813204	1.05437e-008	54.3329
-0.05	0.7	0.701783	1.81877e-008	56.7008
0.77	-0.15	0.784474	1.20445e-008	54.9109
0.03	0.31	0.311448	3.67453e-007	69.755
0.14	-0.41	0.433244	1.08348e-007	64.4512
-0.05	0.38	0.383275	1.70506e-007	66.4204
0.17	-0.02	0.171172	3.36531e-006	79.3732
0.74	-0.05	0.741687	1.48222e-008	55.8121
0.64	0.44	0.77666	1.2499e-008	55.0718
0.14	-0.44	0.461736	8.56e-008	63.4277
0.29	0.44	0.526972	5.24946e-008	61.3041
-0.49	-0.23	0.541295	4.75363e-008	60.8732
-0.26	0.46	0.528394	5.1974e-008	61.2609
-0.61	0.53	0.808084	1.0793e-008	54.4344
-0.52	0.39	0.65	2.41519e-008	57.9325
0.53	-0.44	0.68884	1.94847e-008	56.9999
0.19	-0.07	0.202485	1.80751e-006	76.6738
-0.32	0.68	0.751532	1.41164e-008	55.6002
-0.39	-0.6	0.715612	1.69209e-008	56.3872
0.18	-0.47	0.503289	6.22307e-008	62.043
0.83	-0.21	0.856154	8.71541e-009	53.5059
0.47	0.47	0.66468	2.22363e-008	57.5736
-0.29	-0.63	0.693542	1.90004e-008	56.8906
0.22	-0.55	0.592368	3.40519e-008	59.4244
0.24	0.57	0.618466	2.9031e-008	58.7316
-0.49	0.39	0.626259	2.77167e-008	58.5304
-0.79	-0.13	0.800625	1.11697e-008	54.5834
0.31	-0.17	0.353553	2.29851e-007	67.7175
0.33	-0.4	0.518556	5.57169e-008	61.5629
0.84	-0.09	0.844808	9.15643e-009	53.7203
-0.17	0.21	0.270185	6.21703e-007	72.0388
-0.49	0.41	0.638905	2.57404e-008	58.2091
0.13	0.27	0.299666	4.23808e-007	70.3747
-0.73	0.01	0.730068	1.57139e-008	56.0658
-0.62	0.23	0.661287	2.26615e-008	57.6559
-0.11	0.47	0.482701	7.26309e-008	62.7142
0.1	-0.73	0.736817	1.51879e-008	55.918
-0.63	0.36	0.725603	1.60747e-008	56.1644
0.65	0.11	0.659242	2.29226e-008	57.7056
0.28	0.06	0.286356	5.01389e-007	71.1047
-0.44	-0.65	0.78492	1.20192e-008	54.9018
-0.07	-0.7	0.703491	1.80249e-008	56.6617
0.12	0.52	0.533667	5.00992e-008	61.1013
0.07	-0.66	0.663702	2.23579e-008	57.5973
0.04	-0.17	0.174642	3.12446e-006	79.0508
-0.77	0.11	0.777817	1.24303e-008	55.0478
-0.39	0.37	0.537587	4.87606e-008	60.9837
-0.46	-0.04	0.461736	8.56e-008	63.4277
-0.71	-0.5	0.868389	8.26964e-009	53.2779
0.66	0.54	0.85276	8.84444e-009	53.5697
-0.09	-0.51	0.51788	5.59862e-008	61.5838
-0.01	0.09	0.0905539	3.54956e-005	89.6047
-0.18	0.22	0.284253	5.15251e-007	71.2232
-0.46	0.26	0.528394	5.1974e-008	61.2609
-0.17	-0.71	0.730068	1.57139e-008	56.0658
-0.66	0.07	0.663702	2.23579e-008	57.5973
-0.12	-0.26	0.286356	5.01389e-007	71.1047
0.53	0.45	0.69527	1.88262e-008	56.8506
-0.66	-0.07	0.663702	2.23579e-008	57.5973
-0.43	0.85	0.952575	5.87222e-009	51.791
-0.29	-0.45	0.53535	4.95187e-008	61.0507
0.38	-0.17	0.416293	1.25589e-007	65.0925
0.45	-0.48	0.657951	2.30894e-008	57.7371
0.33	-0.82	0.883912	7.74492e-009	52.9932
-0.42	0.47	0.630317	2.70621e-008	58.4266
-0.04	-0.37	0.372156	1.90129e-007	66.8935
0.04	-0.84	0.840952	9.31273e-009	53.7938
-0.74	-0.35	0.818596	1.0289e-008	54.2267
-0.18	-0.22	0.284253	5.15251e-007	71.2232
-0.84	0.05	0.841487	9.29084e-009	53.7835
0.67	-0.34	0.751332	1.41303e-008	55.6045
-0.7	-0.48	0.848764	8.99951e-009	53.6452
-0.54	-0.53	0.756637	1.37672e-008	55.4915
0.25	-0.1	0.269258	6.29658e-007	72.094
0.46	0.55	0.717008	1.67993e-008	56.3559
0.14	0.55	0.567539	3.98976e-008	60.1125
-0.81	0.09	0.814985	1.04587e-008	54.2978
-0.34	0.55	0.646607	2.46242e-008	58.0166
-0.01	-0.52	0.520096	5.51088e-008	61.5152
0.18	-0.82	0.839524	9.37148e-009	53.8211
0.25	0.18	0.308058	3.82638e-007	69.9309
0.56	-0.26	0.617414	2.92144e-008	58.759
0.26	-0.04	0.263059	6.86331e-007	72.4683
0.18	0.15	0.234307	1.05323e-006	74.3282
-0.53	-0.6	0.800562	1.1173e-008	54.5847
0.64	0.56	0.850412	8.93515e-009	53.614
0.28	-0.25	0.375366	1.84181e-007	66.7554
-0.81	-0.04	0.810987	1.06507e-008	54.3768
0.16	0.35	0.384838	1.67959e-007	66.355
-0.08	0.32	0.329848	2.97144e-007	68.8327
-0.75	-0.11	0.758024	1.36743e-008	55.462
-0.77	0.38	0.858662	8.62161e-009	53.4589
-0.42	-0.8	0.903549	7.14019e-009	52.6401
-0.28	-0.01	0.280179	5.43527e-007	71.4552
0.09	0.79	0.79511	1.14591e-008	54.6945
0.7	-0.49	0.854459	8.77956e-009	53.5377
0.75	0.22	0.781601	1.22091e-008	54.9699
-0.4	0.67	0.78032	1.22834e-008	54.9962
-0.4	0.01	0.400125	1.45414e-007	65.7291
0.72	-0.39	0.818841	1.02776e-008	54.2219
-0.27	0.31	0.411096	1.31565e-007	65.2944
-0.34	0.43	0.548179	4.53647e-008	60.6702
0.29	-0.71	0.766942	1.30951e-008	55.2741
-0.19	0.12	0.224722	1.22925e-006	74.9994
-0.18	-0.21	0.276586	5.70107e-007	71.6626
0.61	-0.31	0.684251	1.99725e-008	57.1073
0.55	-0.43	0.69814	1.85414e-008	56.7844
0.03	0.1	0.104403	2.09648e-005	87.3179
0.41	-0.58	0.710282	1.73955e-008	56.5074
-0.18	-0.61	0.636003	2.61777e-008	58.2823
0.61	0.66	0.898721	7.28312e-009	52.7262
0.52	-0.62	0.809197	1.07381e-008	54.4123
0.37	-0.53	0.646375	2.46569e-008	58.0224
-0.25	-0.7	0.743303	1.47033e-008	55.7772
-0.47	-0.74	0.876641	7.98526e-009	53.1259
-0.06	0.56	0.563205	4.10453e-008	60.2356
0.21	-0.75	0.778845	1.23697e-008	55.0266
0.54	0.72	0.9	7.24491e-009	52.7033
0.05	-0.07	0.0860233	4.29192e-005	90.4295
0.82	0.18	0.839524	9.37148e-009	53.8211
0.32	0.18	0.367151	1.99896e-007	67.111
0.02	-0.68	0.680294	2.04057e-008	57.2005
0.02	-0.37	0.37054	1.93214e-007	66.9634
0.57	0.39	0.690652	1.92962e-008	56.9577
0.29	0.56	0.630635	2.70117e-008	58.4185
-0.66	-0.35	0.747061	1.44315e-008	55.6961
0.21	0.43	0.478539	7.49954e-008	62.8533
-0.51	-0.35	0.618547	2.9017e-008	58.7295
-0.06	0.49	0.49366	6.68417e-008	62.3535
0.92	0.03	0.920489	6.66594e-009	52.3416
-0.08	0.82	0.823893	1.00463e-008	54.1231
0.25	-0.59	0.640781	2.54627e-008	58.162
-0.03	0.55	0.550818	4.45658e-008	60.593
0.44	-0.25	0.506063	6.09779e-008	61.9547
-0.78	-0.22	0.810432	1.06777e-008	54.3878
0.36	-0.32	0.481664	7.32112e-008	62.7488
0.12	0.31	0.332415	2.88742e-007	68.7081
-0.02	0.31	0.310644	3.70983e-007	69.7965
-0.6	-0.32	0.68	2.04384e-008	57.2075
0.38	-0.63	0.735731	1.52711e-008	55.9417
0.53	0.13	0.545711	4.61285e-008	60.7427
-0.42	-0.25	0.488774	6.93474e-008	62.5133
0.6	-0.68	0.906863	7.04411e-009	52.5813
0.03	0.42	0.42107	1.20398e-007	64.9092
0.51	0.57	0.764853	1.32279e-008	55.3179
0.42	-0.47	0.630317	2.70621e-008	58.4266
-0.41	-0.31	0.514004	5.75644e-008	61.7045
0.43	0.77	0.88193	7.80952e-009	53.0292
-0.45	-0.65	0.790569	1.17045e-008	54.7865
-0.02	0.5	0.5004	6.35706e-008	62.1356
-0.19	0.47	0.506952	6.05834e-008	61.9265
0.69	-0.24	0.730548	1.56758e-008	56.0553
0.42	0.63	0.757166	1.37317e-008	55.4802
0.16	-0.03	0.162788	4.05252e-006	80.1803
0.79	-0.28	0.838153	9.42832e-009	53.8473
0.12	-0.71	0.720069	1.65365e-008	56.2874
0.29	0.26	0.389487	1.6066e-007	66.1621
-0.6	-0.64	0.877268	7.96415e-009	53.1144
0.52	0.43	0.674759	2.10319e-008	57.3318
-0.34	-0.05	0.343657	2.5531e-007	68.1737
-0.56	0.18	0.588218	3.49494e-008	59.5374
