-0.69	-0.24	0.730548	1.56758e-008
0.39	-0.64	0.749466	1.42609e-008
-0.07	-0.74	0.743303	1.47033e-008
0.52	0.21	0.560803	4.16996e-008
-0.25	0.31	0.398246	1.47968e-007
-0.17	-0.2	0.262488	6.9187e-007
0.87	0.08	0.87367	8.08619e-009
-0.89	-0.4	0.975756	5.37239e-009
0.18	-0.71	0.732462	1.55248e-008
0.29	0.38	0.478017	7.52992e-008
0.48	0.4	0.62482	2.79535e-008
-0.13	0.7	0.711969	1.72434e-008
0.42	-0.54	0.684105	1.99883e-008
-0.55	0.01	0.550091	4.4784e-008
0.43	0.43	0.608112	3.09023e-008
-0.65	0.63	0.905207	7.0919e-009
0.85	0.4	0.939415	6.18241e-009
0.06	0.93	0.931933	6.36804e-009
0.41	-0.25	0.480208	7.40356e-008
0.03	0.22	0.222036	1.28518e-006
0.32	-0.24	0.4	1.45582e-007
0.88	0.23	0.90956	6.96712e-009
0.22	-0.44	0.491935	6.77129e-008
-0.64	0.64	0.905097	7.0951e-009
0.08	0.77	0.774145	1.26499e-008
0.15	-0.92	0.932148	6.36262e-009
0.79	0.23	0.8228	1.00958e-008
-0.5	-0.1	0.509902	5.92965e-008
-0.07	0.23	0.240416	9.57555e-007
0.14	-0.05	0.148661	5.67028e-006
0.66	-0.27	0.713092	1.71432e-008
0.9	0.03	0.9005	7.23004e-009
0.17	0.83	0.847231	9.05991e-009
0.29	0.42	0.510392	5.90862e-008
-0.92	0.24	0.950789	5.91314e-009
0.68	0.73	0.997647	4.94897e-009
-0.48	0.61	0.776209	1.25259e-008
0.23	-0.95	0.977446	5.33811e-009
0.45	0.05	0.452769	9.20419e-008
-0.31	-0.6	0.675352	2.09637e-008
0.12	0.04	0.126491	1.03064e-005
0.23	-0.49	0.541295	4.75363e-008
-0.31	-0.63	0.70214	1.81536e-008
0.75	-0.11	0.758024	1.36743e-008
0.1	-0.99	0.995038	4.99717e-009
-0.28	-0.39	0.480104	7.4095e-008
-0.47	-0.8	0.927847	6.47243e-009
0.3	-0.62	0.688767	1.94923e-008
-0.64	0.15	0.657343	2.31686e-008
-0.48	0.09	0.488365	6.95627e-008
0.11	-0.97	0.976217	5.363e-009
-0.34	0.67	0.751332	1.41303e-008
0.57	0.41	0.70214	1.81536e-008
0.09	-0.02	0.0921954	3.32128e-005
-0.09	0.93	0.934345	6.30745e-009
-0.67	0.26	0.718679	1.66552e-008
0.2	-0.92	0.941488	6.13218e-009
-0.56	-0.14	0.577235	3.74736e-008
0.56	0.31	0.640078	2.55663e-008
-0.56	0.16	0.582409	3.62566e-008
-0.78	-0.07	0.783135	1.21209e-008
0.22	-0.91	0.936216	6.26093e-009
0.56	-0.12	0.572713	3.85801e-008
0.64	0.72	0.963328	5.63334e-009
-0.06	0.15	0.161555	4.16817e-006
-0.09	-0.76	0.76531	1.31987e-008
-0.12	-0.02	0.121655	1.19055e-005
-0.56	-0.04	0.561427	4.15284e-008
0.06	-0.49	0.49366	6.68417e-008
-0.17	0.05	0.1772	2.96081e-006
-0.26	0.05	0.264764	6.70119e-007
-0.79	0.47	0.919239	6.69954e-009
-0.2	0.13	0.238537	9.85763e-007
-0.69	0.55	0.882383	7.79468e-009
-0.47	-0.48	0.671789	2.13781e-008
-0.38	-0.68	0.778974	1.23622e-008
0.54	0.52	0.749667	1.42468e-008
-0.8	-0.35	0.873212	8.10189e-009
-0.29	0.01	0.290172	4.77422e-007
0.43	-0.9	0.997447	4.95266e-009
0.11	0.44	0.453542	9.14632e-008
0.71	0.64	0.955877	5.79753e-009
0.78	-0.28	0.828734	9.83092e-009
0.51	0.07	0.514782	5.72434e-008
-0.68	-0.46	0.820975	1.01791e-008
0.03	-0.33	0.331361	2.92157e-007
-0.35	0.38	0.516624	5.64918e-008
0.23	0.97	0.996895	4.9628e-009
0.71	-0.04	0.711126	1.73192e-008
0.54	-0.27	0.603738	3.17387e-008
-0.65	0.18	0.674463	2.10662e-008
0.38	0.03	0.381182	1.73996e-007
-0.1	0.67	0.677422	2.07277e-008
0.72	0	0.72	1.65424e-008
0.69	0.21	0.721249	1.64367e-008
0.42	0.74	0.850882	8.9169e-009
0.32	-0.01	0.320156	3.31811e-007
0.89	0.05	0.891403	7.50681e-009
-0.37	-0.63	0.730616	1.56704e-008
-0.59	0.61	0.848646	9.00413e-009
0.68	-0.56	0.880909	7.84307e-009
-0.21	-0.56	0.59808	3.2864e-008
-0.07	-0.28	0.288617	4.87009e-007
0.51	-0.41	0.65437	2.35605e-008
-0.38	-0.56	0.676757	2.08031e-008
-0.89	0.1	0.8956	7.37747e-009
-0.16	-0.7	0.718053	1.6709e-008
0.14	-0.24	0.277849	5.60581e-007
-0.18	0.68	0.70342	1.80316e-008
0.66	-0.18	0.684105	1.99883e-008
-0.08	-0.13	0.152643	5.14188e-006
0.66	-0.43	0.787718	1.1862e-008
-0.85	-0.2	0.873212	8.10189e-009
-0.72	-0.58	0.924554	6.55814e-009
0.02	-0.42	0.420476	1.21029e-007
0.7	-0.16	0.718053	1.6709e-008
-0.48	-0.86	0.984886	5.19042e-009
-0.05	-0.77	0.771622	1.28036e-008
-0.29	-0.72	0.776209	1.25259e-008
0.52	-0.14	0.538516	4.845e-008
0.57	-0.25	0.622415	2.83553e-008
-0.44	0.12	0.45607	8.9601e-008
0.34	0.69	0.76922	1.29522e-008
-0.35	0.06	0.355106	2.26155e-007
0.15	0.26	0.300167	4.21201e-007
-0.25	-0.05	0.254951	7.7062e-007
-0.77	-0.14	0.782624	1.21502e-008
0.17	-0.87	0.886454	7.66307e-009
0.28	0.71	0.763217	1.33331e-008
0.81	0.03	0.810555	1.06717e-008
0.28	0.77	0.819329	1.0255e-008
-0.23	0.38	0.444185	9.87973e-008
-0.75	0.24	0.787464	1.18762e-008
-0.56	0.66	0.865563	8.36998e-009
0.04	0.59	0.591354	3.42683e-008
0.9	-0.43	0.997447	4.95266e-009
0.28	-0.8	0.847585	9.04591e-009
0.35	0.65	0.738241	1.50798e-008
0.11	-0.8	0.807527	1.08205e-008
-0.01	0.84	0.84006	9.34938e-009
-0.36	0.35	0.502096	6.27799e-008
-0.14	-0.38	0.404969	1.39081e-007
0.22	-0.78	0.810432	1.06777e-008
-0.01	0.79	0.790063	1.17322e-008
-0.45	-0.88	0.988383	5.1228e-009
-0.62	0.77	0.988585	5.11892e-009
0.49	0.17	0.518652	5.56786e-008
-0.07	-0.31	0.317805	3.40985e-007
0.58	0.36	0.682642	2.01473e-008
-0.4	0.82	0.91236	6.88836e-009
0.44	0.87	0.974936	5.38913e-009
0.76	-0.05	0.761643	1.34354e-008
-0.32	0.45	0.552178	4.4161e-008
0.54	0.32	0.627694	2.74829e-008
0.07	-0.81	0.813019	1.05525e-008
-0.14	0.61	0.625859	2.77822e-008
-0.32	-0.2	0.377359	1.80608e-007
-0.35	-0.3	0.460977	8.61224e-008
-0.56	-0.61	0.82807	9.86011e-009
0.2	-0.51	0.547814	4.54766e-008
-0.66	0.7	0.962081	5.6604e-009
-0.42	0.83	0.930215	6.41168e-009
0.01	-0.83	0.83006	9.77292e-009
0.47	0.41	0.623699	2.81399e-008
0.54	0.58	0.792465	1.16012e-008
0.31	-0.16	0.348855	2.41514e-007
-0.53	0.36	0.640703	2.54742e-008
0.9	-0.19	0.919837	6.68344e-009
0.88	-0.31	0.933006	6.341e-009
-0.49	-0.17	0.518652	5.56786e-008
-0.81	0.37	0.890505	7.53485e-009
-0.38	-0.72	0.814125	1.04996e-008
0.25	-0.7	0.743303	1.47033e-008
-0.39	-0.67	0.775242	1.25838e-008
0.5	0.3	0.583095	3.60989e-008
0.03	-0.08	0.08544	4.40132e-005
0.02	-0.03	0.0360555	0.00107136
-0.88	-0.33	0.93984	6.17206e-009
-0.11	0.76	0.767919	1.30335e-008
-0.1	0.89	0.8956	7.37747e-009
-0.98	0.11	0.986154	5.16576e-009
-0.27	-0.54	0.603738	3.17387e-008
0.88	0.38	0.958541	5.73814e-009
-0.43	0.46	0.629682	2.71632e-008
0.13	0.34	0.364005	2.06362e-007
0.23	-0.01	0.230217	1.12414e-006
0.24	-0.69	0.730548	1.56758e-008
0	-0.7	0.7	1.83598e-008
0.35	-0.56	0.660379	2.2777e-008
-0.18	0.09	0.201246	1.84901e-006
-0.05	0.63	0.631981	2.67994e-008
-0.3	-0.01	0.300167	4.21201e-007
-0.11	-0.95	0.956347	5.78698e-009
0.02	0.78	0.780256	1.22872e-008
0.07	0.83	0.832947	9.64821e-009
-0.16	0.47	0.496488	6.54438e-008
0.35	0.45	0.570088	3.92415e-008
-0.08	-0.35	0.359026	2.17151e-007
0.87	0.03	0.870517	8.1951e-009
0.81	0.56	0.984733	5.19339e-009
0.17	0.28	0.327567	3.04874e-007
-0.26	-0.54	0.599333	3.26105e-008
-0.47	0.52	0.700928	1.827e-008
0.95	-0.22	0.975141	5.38494e-009
0.29	0.87	0.917061	6.75861e-009
0.34	-0.16	0.375766	1.83458e-007
-0.18	-0.8	0.82	1.0224e-008
-0.45	0.14	0.471275	7.93625e-008
0.19	0.39	0.43382	1.07816e-007
-0.93	0.25	0.963016	5.64009e-009
0.29	0.01	0.290172	4.77422e-007
0.88	0.24	0.91214	6.89449e-009
-0.82	-0.04	0.820975	1.01791e-008
-0.06	-0.78	0.782304	1.21686e-008
0.26	-0.34	0.428019	1.13323e-007
-0.26	-0.28	0.382099	1.72456e-007
-0.54	-0.4	0.672012	2.13518e-008
0.19	-0.98	0.998248	4.93795e-009
0.77	0.33	0.837735	9.44573e-009
0.08	-0.92	0.923472	6.58662e-009
-0.89	-0.36	0.960052	5.70479e-009
-0.03	-0.37	0.371214	1.91919e-007
0.58	-0.73	0.932363	6.3572e-009
0.38	0.3	0.484149	7.18304e-008
0.57	-0.56	0.799062	1.12508e-008
-0.56	-0.79	0.968349	5.52601e-009
-0.41	0.62	0.743303	1.47033e-008
-0.3	0.47	0.557584	4.25973e-008
0.15	-0.33	0.362491	2.0957e-007
0.07	-0.3	0.308058	3.82638e-007
0.6	-0.32	0.68	2.04384e-008
-0.81	0.06	0.812219	1.05911e-008
-0.89	-0.29	0.936056	6.2649e-009
-0.01	-0.07	0.0707107	8.86412e-005
0.23	-0.33	0.402244	1.426e-007
-0.25	0.33	0.414005	1.28177e-007
0.62	0.18	0.6456	2.47665e-008
0.06	0.42	0.424264	1.17078e-007
-0.37	0.81	0.890505	7.53485e-009
-0.38	-0.42	0.566392	4.01973e-008
0.88	0.19	0.900278	7.23664e-009
0.16	-0.29	0.33121	2.92649e-007
0.76	0.24	0.796994	1.13591e-008
-0.59	-0.41	0.718471	1.66731e-008
0.51	-0.03	0.510882	5.88769e-008
0.54	0.09	0.547449	4.55889e-008
-0.08	-0.46	0.466905	8.21458e-008
-0.28	0.11	0.300832	4.17763e-007
0.64	-0.76	0.993579	5.02436e-009
0.96	0.06	0.961873	5.66492e-009
-0.44	0.03	0.441022	1.01445e-007
-0.28	-0.41	0.496488	6.54438e-008
0.79	0.58	0.980051	5.28579e-009
-0.28	0.85	0.89493	7.39793e-009
-0.11	-0.85	0.857088	8.68032e-009
0.67	0.64	0.926553	6.50595e-009
0.21	0.68	0.711688	1.72686e-008
0.09	-0.17	0.192354	2.18553e-006
0.34	-0.81	0.878465	7.92411e-009
-0.29	0.43	0.518652	5.56786e-008
-0.1	-0.3	0.316228	3.4732e-007
-0.28	0.7	0.753923	1.39515e-008
-0.36	-0.26	0.444072	9.889e-008
0.59	0.08	0.595399	3.34149e-008
0.31	0.45	0.546443	4.59001e-008
-0.37	-0.35	0.509313	5.95505e-008
-0.54	-0.75	0.924175	6.56809e-009
-0.56	-0.1	0.568859	3.95562e-008
0.62	0.07	0.623939	2.80998e-008
-0.61	0.58	0.841724	9.28114e-009
-0.49	0.57	0.751665	1.41072e-008
-0.47	-0.48	0.671789	2.13781e-008
0.56	-0.46	0.724707	1.61484e-008
0.24	0.27	0.361248	2.12251e-007
-0.69	0.23	0.727324	1.59344e-008
-0.71	0.47	0.851469	8.89416e-009
0.08	0.38	0.38833	1.62438e-007
0.5	0.79	0.934933	6.29277e-009
0.16	0.63	0.65	2.41519e-008
-0.54	0.66	0.85276	8.84444e-009
0.2	0.02	0.200998	1.85748e-006
0.26	0.62	0.672309	2.13169e-008
0.55	0.77	0.946256	6.01864e-009
0.59	-0.55	0.806598	1.08667e-008
0.02	-0.79	0.790253	1.17218e-008
0.71	-0.27	0.759605	1.35692e-008
-0.11	0.29	0.310161	3.73127e-007
0.85	0.22	0.878009	7.93933e-009
-0.92	0	0.92	6.67906e-009
0	-0.09	0.09	3.63105e-005
-0.11	0.28	0.300832	4.17763e-007
0.69	0.72	0.997246	4.95634e-009
0.3	0.6	0.67082	2.14925e-008
-0.22	-0.17	0.278029	5.5924e-007
-0.64	0.23	0.680074	2.04302e-008
-0.91	-0.16	0.923959	6.57378e-009
-0.31	-0.62	0.693181	1.90369e-008
-0.14	0.33	0.358469	2.18403e-007
0.36	0.28	0.45607	8.9601e-008
0.41	0.03	0.411096	1.31565e-007
-0.25	-0.13	0.28178	5.32184e-007
-0.55	-0.17	0.575674	3.7851e-008
-0.37	0.18	0.411461	1.31134e-007
0.58	0.77	0.964002	5.61877e-009
0.07	-0.72	0.723395	1.6257e-008
0.38	0.35	0.516624	5.64918e-008
0.16	-0.46	0.487032	7.02697e-008
-0.66	0.36	0.751798	1.4098e-008
-0.17	0.5	0.52811	5.20775e-008
0.64	-0.29	0.702638	1.8106e-008
-0.01	-0.66	0.660076	2.28157e-008
0.26	0.88	0.917606	6.74377e-009
-0.68	0.16	0.69857	1.84992e-008
-0.42	-0.3	0.51614	5.66881e-008
0.63	-0.19	0.658027	2.30796e-008
0.64	-0.71	0.955877	5.79753e-009
0.13	-0.75	0.761183	1.34654e-008
0.86	-0.47	0.980051	5.28579e-009
-0.57	-0.6	0.827587	9.88143e-009
-0.33	-0.09	0.342053	2.59768e-007
0.42	0.64	0.765506	1.31862e-008
0.24	-0.62	0.664831	2.22177e-008
-0.58	0.38	0.693397	1.9015e-008
0.2	0.1	0.223607	1.25209e-006
-0.6	-0.15	0.618466	2.9031e-008
-0.11	-0.52	0.531507	5.08564e-008
-0.43	-0.03	0.431045	1.10407e-007
-0.41	-0.04	0.411947	1.30563e-007
0.02	0.27	0.27074	6.17004e-007
0.38	-0.92	0.995389	4.99064e-009
-0.25	-0.82	0.857263	8.67377e-009
0.68	0.66	0.947629	5.98644e-009
-0.59	-0.7	0.915478	6.80194e-009
0.07	0.53	0.534603	4.97754e-008
0.94	-0.34	0.9996	4.9133e-009
-0.15	-0.85	0.863134	8.45748e-009
0.3	-0.12	0.32311	3.20726e-007
-0.66	-0.1	0.667533	2.18868e-008
0.2	0.67	0.699214	1.84363e-008
-0.51	0.52	0.728354	1.58512e-008
0.91	-0.03	0.910494	6.94071e-009
0.04	0.74	0.74108	1.48672e-008
0.41	0.36	0.545619	4.61572e-008
-0.64	-0.71	0.955877	5.79753e-009
-0.34	0.68	0.760263	1.35258e-008
0.69	0.59	0.907855	7.01568e-009
-0.07	-0.4	0.406079	1.3768e-007
0.87	-0.14	0.881192	7.83373e-009
-0.44	-0.33	0.55	4.48114e-008
-0.29	0.2	0.352278	2.32944e-007
0.28	-0.65	0.707743	1.76275e-008
-0.86	0.31	0.914166	6.83812e-009
-0.29	-0.75	0.804114	1.09914e-008
0.12	-0.1	0.156205	4.72127e-006
-0.12	-0.99	0.997246	4.95634e-009
0.48	0.21	0.523927	5.36323e-008
0.03	0.85	0.850529	8.93058e-009
-0.09	0.51	0.51788	5.59862e-008
-0.37	0.06	0.374833	1.85152e-007
-0.41	0.8	0.898944	7.27645e-009
0.12	-0.54	0.553173	4.38678e-008
-0.07	-0.91	0.912688	6.87918e-009
0.09	-0.72	0.725603	1.60747e-008
0.53	-0.46	0.701783	1.81877e-008
-0.3	-0.18	0.349857	2.38965e-007
-0.57	0.81	0.990454	5.08326e-009
0.09	0.03	0.0948683	2.98801e-005
0.65	-0.31	0.720139	1.65306e-008
0.52	0.45	0.687677	1.96068e-008
0.08	-0.24	0.252982	7.93044e-007
-0.34	0.06	0.345254	2.50968e-007
0.33	0.67	0.74686	1.44459e-008
0.32	0.61	0.68884	1.94847e-008
0.72	-0.47	0.859826	8.57851e-009
0.63	0.53	0.823286	1.00738e-008
0.25	-0.34	0.422019	1.19399e-007
0.55	0.46	0.717008	1.67993e-008
0.03	-0.01	0.0316228	0.00174072
0.42	0.88	0.97509	5.38598e-009
0.21	-0.73	0.759605	1.35692e-008
0.41	0.54	0.678012	2.0661e-008
0.09	-0.41	0.419762	1.21792e-007
-0.71	-0.53	0.886002	7.67752e-009
-0.01	-0.04	0.0412311	0.000652228
0.39	0.54	0.666108	2.20605e-008
-0.79	-0.35	0.86406	8.42398e-009
0.06	-0.95	0.951893	5.88782e-009
-0.68	-0.18	0.70342	1.80316e-008
0.53	-0.43	0.682495	2.01633e-008
0.82	0.43	0.925905	6.5228e-009
0.27	-0.59	0.648845	2.43113e-008
-0.3	0.13	0.326956	3.06988e-007
-0.88	0.01	0.880057	7.87119e-009
0.95	0.26	0.984937	5.18943e-009
0.86	0.33	0.921141	6.64851e-009
0.7	0.38	0.796492	1.13857e-008
0.41	0.33	0.526308	5.27403e-008
0.01	-0.1	0.100499	2.41399e-005
-0.25	-0.65	0.696419	1.87115e-008
-0.3	-0.56	0.635295	2.62858e-008
0.11	0.77	0.777817	1.24303e-008
0.43	0.31	0.530094	5.13598e-008
-0.26	0.08	0.272029	6.06249e-007
-0.22	0.44	0.491935	6.77129e-008
0.18	-0.73	0.751864	1.40933e-008
0.26	-0.19	0.322025	3.24743e-007
-0.32	-0.39	0.50448	6.1689e-008
0.29	0.27	0.396232	1.5077e-007
0.54	-0.69	0.876185	8.00066e-009
0.7	-0.53	0.878009	7.93933e-009
0.29	-0.49	0.569386	3.94208e-008
0.76	-0.24	0.796994	1.13591e-008
0.37	0.68	0.774145	1.26499e-008
0.39	-0.06	0.394588	1.53107e-007
-0.62	-0.05	0.622013	2.84232e-008
0.6	0.09	0.606712	3.11669e-008
-0.19	0.27	0.330151	2.96136e-007
0.7	-0.01	0.700071	1.83528e-008
-0.37	0.28	0.464004	8.40618e-008
0.08	-0.4	0.407922	1.35393e-007
-0.29	-0.19	0.346699	2.47119e-007
-0.04	0.08	0.0894427	3.71547e-005
0.35	0.76	0.83672	9.4882e-009
0.24	0.44	0.501199	6.31966e-008
-0.73	-0.56	0.920054	6.6776e-009
0.26	0.24	0.353836	2.29172e-007
0.05	-0.3	0.304138	4.01206e-007
0.35	-0.1	0.364005	2.06362e-007
-0.5	-0.16	0.524976	5.3237e-008
0.71	0.5	0.868389	8.26964e-009
0.11	-0.43	0.443847	9.90758e-008
0.26	0.14	0.295296	4.47481e-007
-0.24	-0.04	0.243311	9.16083e-007
-0.75	-0.35	0.827647	9.87876e-009
-0.82	0.18	0.839524	9.37148e-009
-0.55	0.39	0.67424	2.10919e-008
0.44	-0.82	0.930591	6.40209e-009
-0.37	0.76	0.845281	9.13747e-009
0.56	-0.35	0.660379	2.2777e-008
0.74	-0.63	0.971854	5.45263e-009
0.34	-0.77	0.841724	9.28114e-009
-0.07	0	0.07	9.20168e-005
0.52	-0.68	0.856037	8.71981e-009
-0.11	0.46	0.472969	7.83155e-008
-0.59	0.15	0.608769	3.0779e-008
-0.41	-0.09	0.419762	1.21792e-007
0.16	-0.89	0.904268	7.1192e-009
-0.25	-0.43	0.497393	6.50041e-008
0.52	-0.05	0.522398	5.42155e-008
-0.19	0.51	0.544243	4.65905e-008
-0.11	-0.21	0.237065	1.0086e-006
0.25	0.24	0.346554	2.475e-007
0.41	-0.59	0.718471	1.66731e-008
0.02	0.88	0.880227	7.86555e-009
0.33	-0.61	0.693542	1.90004e-008
-0.05	-0.39	0.393192	1.55129e-007
-0.43	0.34	0.548179	4.53647e-008
-0.49	0.86	0.989798	5.09575e-009
-0.72	-0.25	0.762168	1.34012e-008
-0.41	-0.85	0.943716	6.07879e-009
0.13	0.11	0.170294	3.43e-006
-0.14	0.18	0.228035	1.16446e-006
0.75	-0.14	0.762955	1.33501e-008
-0.27	-0.77	0.815966	1.04122e-008
0.52	-0.72	0.888144	7.60924e-009
0.46	0.45	0.643506	2.5066e-008
-0.29	-0.29	0.410122	1.32725e-007
-0.25	0.71	0.752728	1.40336e-008
-0.48	0.08	0.486621	7.04894e-008
-0.73	-0.43	0.847231	9.05991e-009
0.61	-0.5	0.788733	1.18056e-008
0.17	-0.54	0.566127	4.02669e-008
-0.5	0.2	0.538516	4.845e-008
0.42	-0.56	0.7	1.83598e-008
-0.5	0.69	0.852115	8.86924e-009
-0.48	0.19	0.516236	5.66487e-008
-0.07	-0.96	0.962549	5.65023e-009
0.13	-0.98	0.988585	5.11892e-009
-0.11	0.41	0.4245	1.16838e-007
0.31	0.53	0.614003	2.98194e-008
0.29	-0.74	0.794796	1.14759e-008
-0.45	-0.34	0.564004	4.08307e-008
-0.88	0.47	0.997647	4.94897e-009
-0.66	0.51	0.834086	9.59952e-009
0.33	-0.49	0.590762	3.43956e-008
0.58	-0.81	0.996243	4.97483e-009
0.77	-0.29	0.8228	1.00958e-008
-0.11	-0.81	0.817435	1.03432e-008
-0.25	-0.79	0.828613	9.83621e-009
-0.64	0.4	0.754718	1.38971e-008
-0.58	-0.46	0.74027	1.49275e-008
-0.21	0.46	0.505668	6.11545e-008
-0.19	-0.3	0.355106	2.26155e-007
0.88	0.06	0.882043	7.80581e-009
-0.09	0.91	0.91444	6.83056e-009
0.22	-0.23	0.318277	3.39119e-007
-0.22	-0.68	0.714703	1.70007e-008
0.41	-0.48	0.631269	2.69115e-008
-0.72	0.12	0.729932	1.57248e-008
0.81	0.25	0.847703	9.04125e-009
-0.48	0.64	0.8	1.1202e-008
0.34	0.41	0.532635	5.04592e-008
-0.16	-0.43	0.458803	8.76423e-008
0.61	0.74	0.95901	5.72776e-009
0.04	0.48	0.481664	7.32112e-008
-0.04	0.02	0.0447214	0.000482864
-0.91	0.11	0.916624	6.77052e-009
0.06	0.17	0.180278	2.77809e-006
0.96	0.02	0.960208	5.70135e-009
0.16	0.41	0.440114	1.02221e-007
-0.32	0.9	0.955196	5.81283e-009
-0.1	-0.85	0.855862	8.72642e-009
0.22	-0.55	0.592368	3.40519e-008
0.09	-0.1	0.134536	8.20398e-006
0.03	0.5	0.500899	6.33365e-008
-0.59	-0.15	0.608769	3.0779e-008
-0.39	-0.31	0.498197	6.4617e-008
-0.33	0.24	0.408044	1.35243e-007
0.3	0.64	0.706824	1.77124e-008
0.71	-0.49	0.86267	8.47431e-009
-0.31	-0.67	0.738241	1.50798e-008
0.07	-0.63	0.633877	2.6504e-008
0.45	0.25	0.514782	5.72434e-008
-0.6	0.03	0.60075	3.23269e-008
-0.42	-0.07	0.425793	1.1553e-007
-0.21	-0.55	0.588727	3.48375e-008
0.65	0.29	0.711758	1.72623e-008
-0.66	-0.21	0.692604	1.90957e-008
-0.2	-0.14	0.244131	9.04741e-007
0.28	0.78	0.828734	9.83092e-009
0.34	0.59	0.680955	2.03325e-008
0.49	-0.35	0.602163	3.20471e-008
0.58	0.74	0.940213	6.16302e-009
-0.4	0.29	0.494065	6.66392e-008
-0.04	0.2	0.203961	1.75957e-006
0.48	-0.35	0.594054	3.36957e-008
-0.16	0.72	0.737564	1.51312e-008
-0.8	0.1	0.806226	1.08853e-008
-0.25	-0.19	0.314006	3.56499e-007
-0.29	0.06	0.296142	4.42773e-007
-0.45	-0.84	0.952943	5.86385e-009
-0.3	-0.2	0.360555	2.13764e-007
0.58	-0.55	0.799312	1.12377e-008
0.16	-0.37	0.403113	1.41466e-007
-0.02	0.34	0.340588	2.63926e-007
-0.07	-0.71	0.713442	1.71121e-008
-0.62	-0.25	0.668506	2.17691e-008
-0.05	-0.44	0.442832	9.99186e-008
0.35	0.35	0.494975	6.6187e-008
-0.89	0.1	0.8956	7.37747e-009
-0.85	-0.26	0.888876	7.58609e-009
0.33	-0.16	0.366742	2.00721e-007
